Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=aa33fe7923668df4,Back-End 개발자 (거래소),Success Korea 서울 강남구,,"설계 및 기본튜닝, DB쿼리 개발 숙련자 - Gp, Java, C++, Python 등 PHP 이외의 개발언어를 능숙하게 다루는 자 - 정보처리기사... 련자 - Gp, Java, C++, Python 등 PHP 이외의 개발언어..."
https://kr.indeed.com/viewjob?jk=5612020e7778005d,헬스케어분야 응용SW개발자,아이티에듀고 서울 금천구,"연봉 30,000,000원","상품 개발 또는 경험이 많고 이를 잘 활용할 줄 아는 개발자 nodejs / typescript / python/Java [우대사항] NCP, AWS, GCP, AZUR 등 클라우드 상품을 활용한 서비스 개발 경험..."
https://kr.indeed.com/viewjob?jk=d80ca42562e966a4,경험최적화 - 머신러닝 엔지니어,Nexon 성남 분당구,,거나 더 나은 접근 방법 제안 - 머신러닝 파이프라인 설계 및 구축과 솔루션 프로토타이핑 지원자격 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은...
https://kr.indeed.com/viewjob?jk=1961cdd73f62c880,"Specialized Solutions Architect III, DW",Amazon Web Services Korea LLC 서울,,"Knowledge... least one or more programing languages... Python, Java and Scala. · Hands on experience leading large..."
https://kr.indeed.com/viewjob?jk=9e2120970bcb9514,[업계1위/복지최강] JAVA 개발자 대규모 인재,인라이플 서울 구로구,,웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>통신·모바일>플랫폼(VM)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지...
https://kr.indeed.com/viewjob?jk=e0e323e8ddb18f6b,머신러닝 개발 경력 정규직,토니서치 성남 분당구,,"대학교(4년)졸업 직무기술: AI개발 ㆍHadoop, Spark, Docker 등 빅데이터분석환경 경험 ㆍ Python 언어로 프로그래밍 가능 ㆍTensorflow, Pytorch, Keras 딥러닝 프레임워크 사용 가능 ㆍ머..."
https://kr.indeed.com/viewjob?jk=0601c7f1adb75903,"Senior Data Scientist, Korea",Visa 서울,,analytics/programming tools... SAS/Salford SPM/Hadoop/R/SQL/ Python/Hive Proficiency in some... following statistical...
https://kr.indeed.com/viewjob?jk=a933ac758e452417,[긴급] 빅데이터 플랫폼 개발에 관심있는 신입/경력 직원,타임소프트 서울 금천구,,"Scala, Python, Java, AI (NLP) 3. AI 기반 경력자 모집분야 : 자연어(NLP), 음성 AI 언어 : 리눅스환경 활용 중급이상(OS, SHELL), Java, Scala, Python [우대조건..."
https://kr.indeed.com/viewjob?jk=6029805d297f705f,[Search] 검색 SRE DevOps 엔지니어 (신입),네이버 서울,,"경험이 있으시면 도움이 됩니다. · C/C++, Golang, Server-Side Script(bash, python, php 등) 경험이 있으시면 더욱 좋습니다. 전형절차 및 기타사항 1 전형절차 서류전형 > 온라인 코딩..."
https://kr.indeed.com/viewjob?jk=98c3495f6684d0ba,"Technical Solutions Engineer, Infrastruc...",Google 4.3 서울,,"Experience in reading or debugging code in Java, C, C++, .NET, Python, Shell, Perl... JavaScript. Experience in managing..."
https://kr.indeed.com/viewjob?jk=0b03d57e900ac140,Security Engineer (모의해킹),Toss 서울 강남구,,"분 - INTEL/ARM 아키텍처 바이너리 분석 가능한 분 - 코드리뷰를 통한 보안 진단 능숙한 분 - Python, C, C++, C#, JAVA 중 프로그래밍 언어에 능숙한 분 # 우대 사항 - 버그바운트 경험이 있는 분..."
https://kr.indeed.com/viewjob?jk=b7be58e7af38d186,Developer (개발자),Coinplug 경기도 성남,,"Azure 등 Cloud 환경에서 빌드, 배포, 모니터링 등의 경험이 있으신 분 서버 개발 [우대사항] Python / Node.js / Go / Java 중 한 가지 이상의 개발 언어에 익숙하신 분 Restful API..."
https://kr.indeed.com/viewjob?jk=bcd2f0630e298aa3,클라우드 인프라 운영 담당자 모집,넷마블 서울 구로구,,"기술적인 문제점 파악 및 해결 스킬 우대 사항 - 유관 경력 5년 이상 - 인터프리터 언어 숙련자 ( Python, Ansible 등) - 컴퓨터 관련 전공 이수자 우대 - 네트워크 기본 역량 - 게임사/포탈 인프라..."
https://kr.indeed.com/viewjob?jk=f54d416a3c78e275,DBA경력직,한국사이버결제 서울 구로구,,"mariadb ) 유 경험자 2) 프로그래밍 가능자 ( shell, php, jsp, jquery, python, c, java .. 등 ) 3) OS( LINUX, AIX) 관련 자격 보유자 4) 오라클 자격 보유자..."
https://kr.indeed.com/viewjob?jk=f01669815c6dbd98,[유명 인터넷 금융사] 클라우드 플랫폼 개발자,제이앤피에이치알컨설팅 성남 분당구,,"경험 2년 이상 · Infrastructure as Code를 이해하고 구현할 수 있는 분 · Golang, Python, Javascript 중 하나 이상의 언어에 능숙한 분 (우대사항) · 서비스를 설계 단계부터 참여해서..."
https://kr.indeed.com/viewjob?jk=9cc8068806968188,필드 서포트 엔지니어 (Software support),반도체 장비 (전공정) 경기도 수원,"연봉 35,000,000원 - 65,000,000원","CALL 및 고객대응 (경력) 2개 이상의 소프트웨어 개발 언어 사용 가능 ex) C++ , Java / Python, Object C 객체지향의 프로그래밍에 대한 이해 여부 소스 제어 사용 경험 유 ( GitHub..."
https://kr.indeed.com/viewjob?jk=530a598184580c95,데스크탑 가상화(VDI) 엔지니어 모집,카카오 4.0 성남 판교역,,"기본적 이해 리눅스 시스템에 대한 기본적 이해 우대사항 시스템 엔지니어 경력자 Powershell, Python, Shell 스크립트를 이용한 인프라 관리 자동화 경험자 부드러운 커뮤니케이션, 친절한 마인드의 소유자..."
https://kr.indeed.com/viewjob?jk=030b61fdad0a1a3e,백엔드 개발자(데이터엔지니어) Senior,유저해빗 서울 마포구,"연봉 60,000,000원 - 70,000,000원","Cloudera , Hortonworks 등 Hadoop Cluster 설치 및 운영 경험 - 언어 : Python, Go - 스타트업 경험 1 명 근무조건 고용형태: 정규직(수습기간3개월) 근무부서: 개발팀 급여조건: 연봉..."
https://kr.indeed.com/viewjob?jk=74d66a601cc8dde0,DBA,Toss 서울 강남구,,DBA 3년 이상) 경험 있으신 분 - SQL을 숙련되게 다루시는 분 - Shell 운영 스크립트 개발이 가능하신 분 # 우대 사항 - NoSQL (MongoDB) 운영경험이 있는 분 - Python 개발이 가능하신 분
https://kr.indeed.com/viewjob?jk=617514d06ce6c9cd,AI R&D Data Platform 개발자 모집,엔씨소프트 2.7 성남 판교역,,"식에 대한 이해가 있으신 분 - 데이터 엔지니어링 및 분산 처리 기술에 대해 관심이 많으신 분 - Scala, Python, Go 중 하나 이상의 프로그래밍 언어에 능숙한 분 우대사항 - 데이터 엔지니어링 및 분산 처리 기술..."
https://kr.indeed.com/viewjob?jk=25a21ebfa5410f05,eBeam System Engineer for R&D Extension...,Applied Materials Inc. 경기도 화성,,"Capability & programing experience with MATLAB, Python, etc. Qualifications Education: Master's Degree Skills..."
https://kr.indeed.com/viewjob?jk=bc5c2ede8d8bf636,[신입/경력] 음성인식 연구원,뷰노코리아 서울 서초구,,인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=bf0017c362443dbe,[Clova CIC] Clova 머신러닝 Scientist 개발 신입사원,네이버 서울,,"Learning, 수학/통계 관련 전공 석/박사 학위 보유자 또는 관련 경력 및 프로젝트 경험 보유자 - Python 및 딥러닝 프레임워크 (PyTorch, Tensorflow) 개발 역량 - 새로운 기술이나 업무에 대한..."
https://kr.indeed.com/viewjob?jk=4f84e13311d88ec3,"Senior, Database Engineer (DBA)",Coupang 3.0 서울,,"전문성 컴퓨터 공학 또는 관련 분야 학사 학위 소지자 우대 사항: 프로그래밍 및 스크립트 스킬 (bash, Python, Java, Go 선호) 다양한 종류의 데이터베이스 경험 ( MySQL, PostgreSQL,SQL..."
https://kr.indeed.com/viewjob?jk=12452fd6ca87838f,[TmaxData/기술] BI 제품 QA 신입 및 경력,티맥스소프트 성남 분당구,,"등 제품 사용 경험자 우대 -SW 개발 경험자 우대 -컴퓨터 공학 전공 학위 우대 -보유기술: Java, python, RDB, NoSQL, OS(linux), Selenium, docker, Kubernetis -우대자격증..."
https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd,데이터 분석 직군 모집,넷마블 서울 구로구,,"요건 - 관련 분야 경력 3년 이상 - 정형/비정형 데이터 분석 및 모델링 가능 - 통계 분석 도구 (R, Python, Tensorflow 등) 및 SQL 사용 가능 - 다양한 직군의 사람들과 원활한 커뮤니케이션 및 협업..."
https://kr.indeed.com/viewjob?jk=c31de64f3670c8ed,[신규프로젝트] 서버 프로그래머 모집,엔씨소프트 2.7 성남 판교역,,"년 ~ 필수조건 - 개발 경력 3년 이상 - 웹프로토콜, 플랫폼 인프라, 보안 등에 대한 기본적인 이해 - Python, Java, PHP, Go 또는 기타 주요 개발 언어를 통한 백엔드 개발 경험 - RDBMS, NoSQL..."
https://kr.indeed.com/viewjob?jk=372a8e8215f41561,[IT무료취업교육]자바&파이썬 웹애플리케이션 전문가 양성과정,케이티디에스 서울 서초구,,"갖춘, 실무에 바로 투입될 수 있는 능력을 가진 인력을 양성하여 협약 업체에 취업을 목적으로 하는 교육입니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viewjob?jk=ca18a8829d0538eb,영상처리 머신비전 3D데이터 핸들링 등 SW 알고리즘 개발자,17년차 중소기업 / 철도 시설물 변형 자동 측정 시스템 개발 군포 당정동,,"등) - 오픈 라이브러리 사용 경험자 (opencv, vtx 등) - 개발환경 개발언어 : VC++, Python 개발 O.S : Windows 개발 툴 : OpenCV, Halcon GUI : MFC, (QT 개발 가능자..."
https://kr.indeed.com/viewjob?jk=2ad7f845f80c0331,Senior Systems Engineer,Ciena 서울,,"including... limited to: Java, C/C++, C#, Objective C, Python, JavaScript, or Go. • Interest and ability to learn other..."
https://kr.indeed.com/viewjob?jk=81d30a318738da23,"Principal, Back-end Engineering (Seller...",Coupang 3.0 서울,,Expert with one or more programming language... Java/ Python/Scala Understanding of architectural principles and design...
https://kr.indeed.com/viewjob?jk=4cd34228af5013fd,DGIST 2019년 제1차 계약직원 공개채용 공고,대구경북과학기술원 대구 현풍면,,"우수자(SPSS, R 등 통계패키지) 외국어(영어) 구사 능력 우수자 Programming(MATLAB, Python, C/C++ 등) 가능자 · 근무기간 : 2019.3.11.~2020.3.10. ※ 단, 재계약 평가에..."
https://kr.indeed.com/viewjob?jk=466d8b5156e79730,[개발팀] 네트워크 스토리지 담당자,심플렉스 서울 동작구,,"리지 시스템 및 메시징 시스템 등 서버 S/W 설치 및 운영 경험 - 프로그래밍 언어 중 (C/C++, Python, Go, Java 등) 하나 이상의 개발 경험 우대요건 - 분산 스토리지 시스템 구축/운영 경험 - 퍼블..."
https://kr.indeed.com/viewjob?jk=4e350a007111d659,ESS Technical Consultant,Appier 서울,,"Hands... has solid experience in Javascripts/ Python/SQL, or NOSQL databases with minimal support. Self-motivated..."
https://kr.indeed.com/viewjob?jk=5887a398397788af,MMORPG·SNG 개발자 수시,이스트게임즈 서울 서초구,,"Java, JavaScript, Python, Go. - 새로운 프로그래밍... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Objective-C"
https://kr.indeed.com/viewjob?jk=04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안 용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
https://kr.indeed.com/viewjob?jk=89bccf4060ac7546,M&E Specialist Solutions Architect,Amazon Web Services Korea LLC 서울,,"Linux-based scripting language (e.g. Perl, Ruby, Bash, Python) · Experience with cloud-based services (S3, EC2, Cloudfront..."
https://kr.indeed.com/viewjob?jk=6e4170888fdd92a5,SOFTWARE ENGINEER - BACKEND,"ODK Media, Inc. 서울 강남구",,"Python, Django, REST, Go PostgreSQL, MySQL, Redis AWS, Kubernetes, CDN Qualifications Minimum Available development Python..."
https://kr.indeed.com/viewjob?jk=838599aa8cfbcf47,Video Solution System Engineer,Success Korea 서울,,"language (e.g. Perl, Ruby, Bash, Python) - Knowledge of video streaming or content... g. Perl, Ruby, Bash, Python) - Knowledge..."
https://kr.indeed.com/viewjob?jk=523d99b590b39356,2021년 취업연계형 부경대학교 교육 수강생,부경대학교 산학협력단 부산 남구,,게임>빅데이터·AI(인공지능)>공간빅데이터전문가|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=1888ee91da93366d,Chief Technology Officer,Asiance 서울,,"mainly. • 배포는 주로 Docker 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드..."
https://kr.indeed.com/viewjob?jk=9f7d7cbe5e172a01,[Engineering] Front-end Developer,"Miso, inc 서울",,"CSS, HTML에 대한 이해가 깊은 분 Golang, Node.js, Python, or Ruby 중 프로그래밍 언어 사용 가능하신 분 새로운 기술... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=5f9f2df6b4e3ba4f,PostgreSQL Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
https://kr.indeed.com/viewjob?jk=f4750c486cc78516,Application Engineer Consultant - HAV,Mentor Graphics (Korea) LLC 4.0 경기도 성남,,"Proficient in scripting languages used today (e.g., Perl, Python, various shell scripts/Makefiles, XML, JSON, etc.) Industry..."
https://kr.indeed.com/viewjob?jk=5c45a3d19019f932,Data Engineer,Soomgo 서울 강남구,,레이크나 웨어하우스 구축 및 운영 경험 • 대용량 트래픽 분산과 처리에 대한 관심 및 경험이 있는 분 • Python 3.6 이상 능숙 • Airflow 또는 Kafka 구축 및 운용 경험 • Google Analytics...
https://kr.indeed.com/viewjob?jk=02bcd7b6412d1db9,자율주행연구팀 연구사원 (신입/경력),소네트 대구 달성군,,"필수사항 - C / C++ / Python 언어 사용 가능자 • 우대사항... C++언어 사용 가능자 • 우대사항 - 운전 가능자 - JAVA / python 언어 사용 가능자 - 오픈소스 (OpenCV, ROS 등) 사용 경험..."
https://kr.indeed.com/viewjob?jk=b602108c31558329,리서치분야 석사이상 경력직,케이지제로인 대한민국,,"티팩터 리서치 2. 펀드, 금융 및 재무데이터 분석 3. 기업재무 관련 리서치 4. 기관 컨설팅 5. R, Python을 활용한 로직 개발 자격 요건 석사이상, 경력 3년이상, 경제학, 재무금융 전공자 우대사항 CFA..."
https://kr.indeed.com/viewjob?jk=c2c76ec2dcddb7e5,"Principal, Operations Research (Logistic...",Coupang 3.0 서울,,"data and knowledge of programming languages (C++, Java, and Python... ability to implement models and tools through..."
https://kr.indeed.com/viewjob?jk=3ef4547f2602e090,PostgreSQL DBA 국내 IT대기업,국내 IT대기업 경기도,,"운영 경험자 - 대규모 환경의 Oracle 운영 경험이 있고 PostgreSQL 운영 희망자 - JAVA, Python 등 개발능력 ※ 응시방법 - 한글이력서, 경력기술서, 자기소개서, 사진파일첨부 - 이메일지원 ysnam..."
https://kr.indeed.com/viewjob?jk=8931aec27788310e,[Design] Product Designer (Senior),"Miso, inc 서울",,"Backend: Micro services written in Python, Ruby, Node and Go Infrastructure: AWS... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=8b38a1e6d7f014b2,Principal Solutions Integration Develope...,Nuance 서울,,strong skills... least 2-3... following: C / C++ Java Python Golang Javascript / Node.js Android iOS Software design...
https://kr.indeed.com/viewjob?jk=8d0b3a79363b5a69,Principal Business Analyst (Search and D...,Coupang 3.0 서울,,"equivalent experience Has experience with SQL, Excel, Python, and R/SAS or any statistical package Has experience..."
https://kr.indeed.com/viewjob?jk=a039ded0abe7ec1e,(글로벌 대기업) 데이터 사이언티스트 경력자 초빙,에이치알니즈 서울,,"기본지식 보유 -SAS, R, Python 등 분석도구을 활용하여 정형... 공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|마케팅·광고·홍보·조사>조사·분석·통계>통계·SAS|마케팅·광고·홍보..."
https://kr.indeed.com/viewjob?jk=20d40ee61adffeca,챗봇 플랫폼 개발자 모집,카카오 4.0 성남 판교역,,"서비스에 대한 두려움이 없으신 분 서버 개발 Java, Scala, Kotlin 등의 JVM 기반 언어 및 Python을 이용해서 실서비스 개발 및 운영해보신 분 데이터 엔지니어 Kafka, Elasticsearch..."
https://kr.indeed.com/viewjob?jk=431c80cac460aa33,Software Engineer,Bear Robotics 서울,,"개발하며 운영합니다. 로봇에서 수집되는 데이터 처리하며 프로세스 자동화 환경을 구축합니다. 자격 요건 Python 개발 경력 3년 이상 혹은 그에 준하는 실력을 갖추신 분 기본적인 개발능력 (알고리즘, 자료구조, 운영체제..."
https://kr.indeed.com/viewjob?jk=7449dd28faebd96c,Support Engineer _ Developer Support,Microsoft 4.2 서울,,"Source Web technologies and developing with Linux, Apache, Java, Node, Python, PHP, or Ruby - Experience with Docker images..."
https://kr.indeed.com/viewjob?jk=a1d687cd59776360,머신러닝 개발,Nexon 성남 분당구,,모델 개발 - 머신러닝을 위한 솔루션 프로토타이핑 - 머신러닝 파이프라인 설계 및 구축 지원자격 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은...
https://kr.indeed.com/viewjob?jk=66a1a098866a639b,[신입/경력] 의료영상 연구원,뷰노코리아 서울 서초구,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=94e6b51a16f4a0f6,Perception Software Engineer - Autonomou...,NVIDIA 대한민국,,work experience. Strong programming skills in C++ and python. Hands-on experience in developing algorithms for state...
https://kr.indeed.com/viewjob?jk=53cc1115f4523d2d,[기술기획] DevOps 플랫폼 개발자,한국카카오은행 성남 분당구,,"구성/운영한 경험이 있는 분 · Python, Java, Golang 중... 프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=3933762f9f06df56,Data Scientist(CSS 모델링),Toss 서울 강남구,,"3년 이상) - 머신러닝 등 최신 알고리즘을 활용하여 실제 비즈니스 문제 해결 경험이 있으신 분 - SQL, Python, R 등 통계/분석 프로그램을 다룰 수 있으신 분 # 우대 사항 - 금융권 데이터 분석 및 모델링 업무..."
https://kr.indeed.com/viewjob?jk=cbc1ca95dddc4223,[단기계약직] AI 서비스 개발을 위한 다국어 텍스트 처리 개발자 모집,엔씨소프트 2.7 성남 판교역,,가능 지원자격 학력 : 학사 이상 경력기간 : ~ 2년 필수조건 - 컴퓨터공학 관련 전공자 우대사항 - Python 등을 이용한 텍스트 처리가 가능하신 분 - 데이터를 꼼꼼하게 분석하고 정리할 수 있으신 분 - 자연어처리...
https://kr.indeed.com/viewjob?jk=917cc06120add6e1,Data Scientist,Soomgo 서울 강남구,,년 이상 경력자 • Stakeholder와의 원활한 커뮤니케이션 능력 • SQL 능숙하게 활용 가능한 분 • Python을 활용한 수학적 통계 분석 및 모델링 가능한 분 • 다양한 머신러닝 알고리즘을 적재적소에 활용해본 경험...
https://kr.indeed.com/viewjob?jk=15edcadd124ad99a,매칭 데이터분석,Nexon 성남 분당구,,"최적화 된 모델을 적용하고 평가합니다. 지원자격 [이런 경험을 가진 파티원을 찾습니다.] - SQL, Python 등의 언어를 통해 데이터를 가공한 경험이 있는 분을 찾습니다. - 문제에 적합한 머신러닝 모델을 선택하고..."
https://kr.indeed.com/viewjob?jk=914578ba5310e818,Software Development Engineer,Mentor Graphics (Korea) LLC 4.0 경기도 성남,,data analysis Developing high performance software in python/programming language; Expertise in various software development...
https://kr.indeed.com/viewjob?jk=d158e683dc0b7500,파이썬 개발자 초중급 이상,데이터앤솔루션 서울 서초구,,전형 접수방법 채용시 접수방법: 인크루트 채용시스템 접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=5123207a169f90eb,Software Developer - Front-End / Back-En...,AITRICS 서울,,"purpose programming languages including C++, Java, Javascript, Python. Eager to learn a new programming language and machine..."
https://kr.indeed.com/viewjob?jk=32f5b9aca7ce17c7,데이터 엔지니어,RIDI Corp 서울,,"경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 서류 안내] 아래 항목이 표기된 자유..."
https://kr.indeed.com/viewjob?jk=3d8e270a47a88295,DevOps Engineer,하이퍼커넥트 서울,,"유지하면서 production에 적용합니다. 지원자격 1년 이상의 Linux 계열 서버 관련 실무 경험 Python 등의 스크립트 언어를 이용한 코딩 능력 OS, 네트워크를 중심으로 하는 CS 전반에 걸친 기본적인 이해..."
https://kr.indeed.com/viewjob?jk=8175b4760af0db93,금융 AI 기술 연구 개발자 모집,엔씨소프트 2.7 성남 판교역,,"및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직... Recognition, Data/Text Mining 경험 보유 - Python, SQL 활용 우대사항 - AI 관련 전공자 - 금융 도메인에 대한..."
https://kr.indeed.com/viewjob?jk=18ffbdc4702c3608,Product Data Analyst (Customer Experienc...,Coupang 3.0 서울,,"Has experience in E-commerce product analytics Has experience with Python, and R/SAS or any statistical package Recruitment..."
https://kr.indeed.com/viewjob?jk=9d9f5827c98272c9,테크빌더팀 웹어플리케이션 개발자 (백앤드/프론트앤드),Nexon 성남 분당구,,"주요업무 - 유저동향분석 시스템, 개발팀 지원 서비스 운영 및 개발 사용언어 및 라이브러리 - Python + Flask - JavaScript, React, Angular, JQuery - Elastic Search..."
https://kr.indeed.com/viewjob?jk=089931931a0474d5,소형전지사업부 경력,삼성SDI 3.9 충청남도 천안,,"천안 전공분야 - 컴퓨터/시스템 전자/전기 기계/산공 전문지식 - Java, C#, C++, Python - Oracle (PL/SQL) - Automod, VisualComponent - 통신프로그래밍 경험..."
https://kr.indeed.com/viewjob?jk=b1c8dcf6b4990bbd,2020 전문연구요원 공개 채용,넷마블 서울 구로구,,"제작 과정을 고도화하기 위한 인공지능 기술 연구 개발 자격요건 * 보충역/전직 대상자에 한해 지원 가능 - Python, Java, C++ 등 한 가지 이상의 프로그래밍 언어 프레임워크 능력 - 디자인 패턴 기반 설계 및..."
https://kr.indeed.com/viewjob?jk=b36a14edee2a53d1,[AI Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 Python 사용 경험이 있으신 분 다음 항목 중 두 가지 이상에 해당되는 분 AWS 혹은 GCP와 같은 클라우드 플랫폼..."
https://kr.indeed.com/viewjob?jk=d55f967a6e540d2c,[지능형인프라관리팀]서버 자산정보 관리 담당자,심플렉스 서울 동작구,,"관리 자격요건 - 1 ~ 3년 경력 - 서버(Linux, Windows) 운영 및 관리 경력 - php, python 언어 개발 경력 - 가상화 기술과 클라우드 서비스 이해 및 경험 우대요건 - 네트워크 장비에 대한..."
https://kr.indeed.com/viewjob?jk=2755f5a6205a5c3d,프론트앤드 개발,Nexon 성남 분당구,,"UX에 대한 지속적인 관심 - 더 나은 코드를 위해 노력하시는 분 - Spring, Node.js, Python 등 한 가지 이상의 백엔드 기술에 대한 이해 - TypeScript 경험자 우대 - 프로젝트 설정부터..."
https://kr.indeed.com/viewjob?jk=7b2ab53f3d76a0b0,자율주행 셔틀 운행요원,언맨드솔루션 서울 마포구,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|생산·정비·기능·노무>설치·수리·정비·A/S >자동차정비|전자·기계·기술·화학·연구개발>기계·금속·재료>자동차
https://kr.indeed.com/viewjob?jk=d1caa6dcd7358165,검사 자동화 및 검사AI 분야 경력사원,LG이노텍 4.1 경기도 평택,,"C++,Labview, R, Python 등 ) - AI 관련학과 전공 및 검사공정 AI 경력 3년이상 보유자 (딥러닝 모델설계/학습/배포, 딥러닝 성능 개선 ) - Python 언어와 딥러닝 프레임워크 (Tensorflow..."
https://kr.indeed.com/viewjob?jk=ddd34e24c9a87d20,Counter Intelligence and HUMINT Operatio...,Booz Allen Hamilton 경기도 평택,,SharePoint... creating mathematical models and coding in R and Python Knowledge... US Army's organizational structure...
https://kr.indeed.com/viewjob?jk=5a299cf580491445,게임 데이터 분석가,쿡앱스 성남 분당구,,"데이터를 기반으로 한 커뮤니케이션 능력을 갖추신 분 수리적 직관 및 통찰력을 가지고 계신 분 우대사항 R, Python,Scala,SQL등의 툴을 이용한 데이터 분석 업무경험이 있으신 분 데이터 마이닝 및 머신러닝 관련 지식을..."
https://kr.indeed.com/viewjob?jk=ba020dbad779cf77,Mobile Field Applications Engineer,Dolby 서울,,"level of programming language skills (C/C++, Java/Android, Python) is required. Excellent written and verbal communication..."
https://kr.indeed.com/viewjob?jk=269f9a96319ef19a,머신러닝 엔지니어 모집,카카오 4.0 성남 판교역,,"델의 성능 검증 및 지속 개선 대규모 로그 데이터 통계 분석을 통한 피쳐 추출 지원자격 #필수사항 Python, Java, C++ 등 언어 중 하나 이상 활용 가능하신 분 TensorFlow/Keras, PyTorch..."
https://kr.indeed.com/viewjob?jk=a6d9692dec21424c,[아이콘트롤스] 2020년 경력 직원 (기술연구소) 연구개발부문,현대산업개발 3.0 성남 분당구,,"3년 이상 - 프로그램 개발( Python, Java) 능력 보유 - 대용량... 이상 -오픈소스 기반 백엔드 개발자 -Spring, node.js, python 프레임워크를 활용한 서버 개발 역량 -AWS를 활용한 개발 유경험자..."
https://kr.indeed.com/viewjob?jk=3929f9c03665e38e,Credit Risk Manager,Toss 서울 강남구,,"장상황 및 변화에 대한 전략적/분석적 능력을 보유하신 분 - SAS, SQL, KnowlegeSEEKER, Python, R 등 Tool사용이 가능하신 분 - 원활한 커뮤니케이션 가능하신 분 # 우대 사항 - 신용대출/신용카..."
https://kr.indeed.com/viewjob?jk=9e6e062be835faf8,Machine Learning / Vision 신입/경력 정규직,로킷헬스케어 서울 금천구,"연봉 50,000,000원 - 60,000,000원",AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석
https://kr.indeed.com/viewjob?jk=f97d8d627c3d7362,Infra Software Engineer,Toss 서울 강남구,,"분 - Software-intensive system의 구조 설계 경험이 있는 분 - C, Golang, Python, Javascript 중 하나 이상의 언어에 능숙하신 분 # 우대 사항 - 다양한 기반 기술에 대한 이해도..."
https://kr.indeed.com/viewjob?jk=da83ccf654e10ff8,Lead Engineer - McKinsey Digital (18-mon...,McKinsey & Company 4.3 서울,,"languages/frameworks... Node.js, Go, Elixir, Java or Python Passionate about technology and excited about the impact..."
